id,record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu
1,f1_fuel_1994_12_1_0_7,1,1994,rockport,coal,ton,5377489.0,16.59,18.59,18.53,1.121
2,f1_fuel_1994_12_1_0_10,1,1994,rockport total plant,coal,ton,10486945.0,16.592,18.58,18.53,1.12
3,f1_fuel_1994_12_2_0_1,2,1994,gorgas,coal,ton,2978683.0,24.13,39.72,38.12,1.65
4,f1_fuel_1994_12_2_0_7,2,1994,barry,coal,ton,3739484.0,23.95,47.21,45.99,1.97
5,f1_fuel_1994_12_2_0_10,2,1994,chickasaw,gas,mcf,40533.0,1.0,2.77,2.77,2.57
6,f1_fuel_1994_12_2_0_13,2,1994,e. c. gaston-unit 5,coal,ton,2124933.0,23.921999999999997,44.24,43.25,1.85
7,f1_fuel_1994_12_2_1_1,2,1994,joseph m. farley,nuclear,kgU,2260.0,0.064094,28.77,0.0,0.45
8,f1_fuel_1994_12_2_1_10,2,1994,resondent's portion,coal,ton,5372133.0,24.84,58.54,55.13,2.36
9,f1_fuel_1994_12_2_2_10,2,1994,respondent's portion,coal,ton,817520.0,24.29,33.97,34.65,1.4
10,f1_fuel_1994_12_4_0_1,4,1994,units 1-3,coal,ton,1471233.0,22.484,28.73,28.11,1.278
11,f1_fuel_1994_12_4_0_2,4,1994,units 1-3,gas,mcf,262720.0,1.026,1.94,1.94,13.9
12,f1_fuel_1994_12_4_0_4,4,1994,unit 4,coal,ton,476779.0,22.428,28.71,28.11,1.28
13,f1_fuel_1994_12_4_0_5,4,1994,unit 4,gas,mcf,6673.0,1.026,1.94,1.94,1.9
14,f1_fuel_1994_12_6_0_1,6,1994,clinch river,coal,ton,1655558.0,25.038,30.248,29.019,1.208
15,f1_fuel_1994_12_6_0_2,6,1994,clinch river,oil,bbl,6510.0,5.875338,32.13,23.444,5.469
16,f1_fuel_1994_12_6_0_4,6,1994,amos-apco share,coal,ton,3520831.0,24.508,44.404,42.915,1.812
17,f1_fuel_1994_12_6_0_7,6,1994,amos-total,coal,ton,5327281.0,24.538,44.312,42.94,1.806
18,f1_fuel_1994_12_6_0_10,6,1994,glen lyn,coal,ton,666975.0,25.836000000000002,36.268,32.893,1.404
19,f1_fuel_1994_12_6_0_13,6,1994,kanawha river,coal,ton,391864.0,25.159999999999997,46.024,42.034,1.829
20,f1_fuel_1994_12_6_0_14,6,1994,kanawha river,oil,bbl,3505.0,5.774958000000001,33.321,26.28,5.77
21,f1_fuel_1994_12_6_1_7,6,1994,mountainr,coal,ton,2837040.0,24.526,39.911,38.717,1.627
22,f1_fuel_1994_12_6_1_8,6,1994,mountainr,oil,bbl,50013.0,5.845644,30.319,23.884,5.187
23,f1_fuel_1994_12_6_1_10,6,1994,philip sporn-apco,coal,ton,383043.0,24.334000000000003,39.85,35.856,1.638
24,f1_fuel_1994_12_6_1_11,6,1994,philip sporn-apco,oil,bbl,13969.0,5.74287,32.184,30.508,5.604
25,f1_fuel_1994_12_6_1_13,6,1994,philip sporn ttl plt,coal,ton,1338459.0,24.334000000000003,40.144,35.793,1.65
26,f1_fuel_1994_12_6_1_14,6,1994,philip sporn ttl plt,oil,bbl,48750.0,5.742827999999999,32.186,30.507,5.605
27,f1_fuel_1994_12_7_0_1,7,1994,"cholla units 1,2,3",coal,ton,2062799.0,19.970000000000002,31.52,31.2,1.58
28,f1_fuel_1994_12_7_0_2,7,1994,"cholla units 1,2,3",oil,bbl,10088.0,5.851019999999999,32.65,28.73,5.58
29,f1_fuel_1994_12_7_0_3,7,1994,"cholla units 1,2,3",gas,mcf,38086.0,0.880901,2.49,2.48,2.82
30,f1_fuel_1994_12_7_0_7,7,1994,4 corners,coal,ton,2599962.0,17.53,21.17,20.86,1.21
31,f1_fuel_1994_12_7_0_8,7,1994,4 corners,gas,mcf,230205.0,1.015424,2.69,2.69,2.65
32,f1_fuel_1994_12_7_0_10,7,1994,4 corners,coal,ton,867805.0,17.52,21.99,21.05,1.26
33,f1_fuel_1994_12_7_0_11,7,1994,4 corners,gas,mcf,45116.0,1.015048,2.98,2.98,2.94
34,f1_fuel_1994_12_7_0_13,7,1994,ocotillo 1&2,gas,mcf,2996148.0,1.021877,2.18,2.17,2.13
35,f1_fuel_1994_12_7_1_1,7,1994,saguaro units 1&2,oil,bbl,1639.0,5.915742,33.7,32.06,5.7
36,f1_fuel_1994_12_7_1_2,7,1994,saguaro units 1&2,gas,mcf,1759325.0,1.027979,2.21,2.2,2.15
37,f1_fuel_1994_12_7_1_4,7,1994,yucca 1,oil,bbl,477.0,6.257034,39.14,39.14,6.35
38,f1_fuel_1994_12_7_1_5,7,1994,yucca 1,gas,mcf,342285.0,1.023303,2.38,2.38,2.32
39,f1_fuel_1994_12_7_1_10,7,1994,"navajo 1,2,3",coal,ton,1063986.0,22.028,24.02,23.64,1.09
40,f1_fuel_1994_12_7_2_2,7,1994,yucca comb. turbine,gas,mcf,131028.0,1.023984,2.3,2.29,2.24
41,f1_fuel_1994_12_7_2_4,7,1994,douglas,oil,bbl,535.0,5.841863999999999,39.88,28.08,6.83
42,f1_fuel_1994_12_7_2_7,7,1994,ocotil 1&2,gas,mcf,313773.0,1.021088,2.54,2.53,2.49
43,f1_fuel_1994_12_7_2_11,7,1994,w. phx 1&2,gas,mcf,275636.0,1.020837,2.21,2.21,2.17
44,f1_fuel_1994_12_7_2_13,7,1994,saguaro 1&2,oil,bbl,34.0,5.81763,53.71,52.15,9.23
45,f1_fuel_1994_12_7_2_14,7,1994,saguaro 1&2,gas,mcf,168463.0,1.025843,1.93,1.92,1.88
46,f1_fuel_1994_12_7_3_1,7,1994,"palo verde 1,2,3",nuclear,kgU,1066.0,0.066705,40803.0,1550.0,0.58
47,f1_fuel_1994_12_7_3_7,7,1994,w. phoenix,oil,bbl,2016.0,5.837664,30.41,22.52,5.21
48,f1_fuel_1994_12_7_3_8,7,1994,w. phoenix,gas,mcf,7226661.0,1.020227,2.29,2.29,2.25
49,f1_fuel_1994_12_9_0_2,9,1994,b.l. england,coal,ton,576688.0,24.294,44.92,43.55,1.859
50,f1_fuel_1994_12_9_0_3,9,1994,b.l. england,waste,ton,2438.0,0.015939,34.18,34.18,1.072
51,f1_fuel_1994_12_9_0_5,9,1994,deepwater,coal,ton,148643.0,24.168,49.35,45.67,2.042
52,f1_fuel_1994_12_9_0_6,9,1994,deepwater,gas,mcf,816934.0,1.0410000000000001,3.86,3.86,3.709
53,f1_fuel_1994_12_9_0_8,9,1994,pch bt 2&3,nuclear,gramsU,204246.0,6.5e-05,44.0,0.0,0.679
54,f1_fuel_1994_12_9_0_11,9,1994,salem 1 &2,nuclear,gramsU,139013.0,6.6e-05,41.31,0.0,0.623
55,f1_fuel_1994_12_9_0_14,9,1994,hope ck 1,nuclear,gramsU,61570.0,6.2e-05,37.51,0.0,0.603
56,f1_fuel_1994_12_9_1_8,9,1994,keystone,coal,ton,100891.0,24.554,37.29,36.79,1.519
57,f1_fuel_1994_12_9_1_11,9,1994,conemaugh,coal,ton,159698.0,24.878,31.44,30.12,1.266
58,f1_fuel_1994_12_9_1_12,9,1994,conemaugh,gas,mcf,16899.0,1.03,3.29,3.29,3.158
59,f1_fuel_1994_12_9_1_13,9,1994,cumberland,oil,bbl,13744.0,5.598138,38.87,38.1,6.944
60,f1_fuel_1994_12_9_1_14,9,1994,cumberland,gas,mcf,816934.0,1.0410000000000001,3.86,3.86,3.709
61,f1_fuel_1994_12_9_2_7,9,1994,deepwater,oil,bbl,3390.0,5.610612000000001,31.68,31.68,5.646
62,f1_fuel_1994_12_9_2_11,9,1994,missouri,oil,bbl,13807.0,5.60406,37.77,35.66,6.739
63,f1_fuel_1994_12_9_2_14,9,1994,middle sta,oil,bbl,18579.0,5.602044,35.58,35.49,6.351
64,f1_fuel_1994_12_9_3_8,9,1994,cedar stat,oil,bbl,17169.0,5.60406,35.81,35.68,6.39
65,f1_fuel_1994_12_9_3_10,9,1994,carll's cor,oil,bbl,4074.0,5.599145999999999,36.65,36.37,6.546
66,f1_fuel_1994_12_9_3_11,9,1994,carll's cor,gas,mcf,136418.0,1.0399999999999998,2.92,2.92,2.81
67,f1_fuel_1994_12_9_3_13,9,1994,mickleton,oil,unknown,3547.0,5.606159999999999,41.93,41.77,7.48
68,f1_fuel_1994_12_9_3_14,9,1994,mickleton,gas,mcf,154921.0,1.0410000000000001,3.55,3.55,3.413
69,f1_fuel_1994_12_9_4_7,9,1994,sherman ae,oil,bbl,7727.0,5.597508,35.82,34.54,6.399
70,f1_fuel_1994_12_10_0_1,10,1994,calvert cliffs,nuclear,gramsU,1573622.0,0.076936,38.07,0.0,0.5
71,f1_fuel_1994_12_10_0_4,10,1994,brandon shores,coal,ton,3504305.0,24.998,40.56,37.55,1.62
72,f1_fuel_1994_12_10_0_7,10,1994,westport,oil,bbl,256.0,5.7867180000000005,33.04,0.0,5.71
73,f1_fuel_1994_12_10_0_10,10,1994,westport,gas,mcf,178240.0,1.0410000000000001,2.84,2.84,2.72
74,f1_fuel_1994_12_10_0_14,10,1994,gould street,gas,mcf,1774.0,1.0410000000000001,4.82,4.82,4.63
75,f1_fuel_1994_12_10_1_1,10,1994,riverside,gas,mcf,146102.0,1.0410000000000001,2.79,2.79,2.68
76,f1_fuel_1994_12_10_1_4,10,1994,riverside,gas,mcf,64.0,1.0410000000000001,2.92,2.92,2.81
77,f1_fuel_1994_12_10_1_5,10,1994,riverside,oil,bbl,25174.0,5.668782,29.07,28.04,5.13
78,f1_fuel_1994_12_10_1_7,10,1994,wagner,coal,ton,848825.0,25.976,42.18,37.54,1.62
79,f1_fuel_1994_12_10_1_9,10,1994,wagner,gas,mcf,1909210.0,1.0410000000000001,2.75,2.75,2.64
80,f1_fuel_1994_12_10_1_13,10,1994,crane,coal,ton,720527.0,26.009999999999998,39.97,37.42,1.54
81,f1_fuel_1994_12_10_2_4,10,1994,notch cliff,gas,mcf,198942.0,1.0410000000000001,2.89,2.89,2.78
82,f1_fuel_1994_12_10_3_1,10,1994,keystone *,coal,ton,856362.0,24.573999999999998,37.29,0.0,1.52
83,f1_fuel_1994_12_10_3_7,10,1994,conemaugh*,coal,ton,432455.0,24.875999999999998,32.15,0.0,1.29
84,f1_fuel_1994_12_10_3_9,10,1994,conemaugh*,gas,mcf,46562.0,1.036,3.29,3.29,3.17
85,f1_fuel_1994_12_11_0_6,11,1994,w.f. wyman,unknown,bbl,55652.0,0.149719,14.685,15.09,2.335
86,f1_fuel_1994_12_12_0_3,12,1994,ben french,gas,mcf,64478.0,1.019,2.09,2.09,2.05
87,f1_fuel_1994_12_12_0_7,12,1994,bf station,coal,ton,133867.0,16.209999999999997,18.37,17.81,1.13
88,f1_fuel_1994_12_12_0_8,12,1994,bf station,oil,bbl,2201.0,5.67,29.29,29.29,5.165
89,f1_fuel_1994_12_12_0_9,12,1994,bf station,gas,mcf,5169.0,1.019,3.173,3.173,3.113
90,f1_fuel_1994_12_12_0_11,12,1994,osage plant,coal,ton,205675.0,16.01,14.72,14.3,0.919
91,f1_fuel_1994_12_12_0_14,12,1994,wyodak plant,coal,ton,391234.0,15.896,10.1,9.67,0.635
92,f1_fuel_1994_12_15_0_1,15,1994,kendall,gas,mcf,1420358.0,1.0,2.371,2.371,2.371
93,f1_fuel_1994_12_15_0_5,15,1994,kendall jets,oil,bbl,3715.0,5.610612000000001,28.415,28.947,5.064
94,f1_fuel_1994_12_16_0_8,16,1994,seabrook 1,nuclear,gramsU,35833.0,61.8,54.121,54.121,0.088
95,f1_fuel_1994_12_17_0_2,17,1994,cape fear,coal,ton,480608.0,25.28,48.16,47.53,1.905
96,f1_fuel_1994_12_17_0_8,17,1994,weatherspn,coal,ton,96572.0,24.962000000000003,42.99,42.36,1.722
97,f1_fuel_1994_12_17_0_10,17,1994,w.h. weatherspoon,gas,mcf,89965.0,1.034,2.94,0.0,2.843
98,f1_fuel_1994_12_17_0_14,17,1994,h. f. lee,coal,ton,354165.0,25.384,49.71,50.41,1.959
99,f1_fuel_1994_12_17_1_6,17,1994,l. v. sutton,coal,ton,490256.0,25.07,41.34,40.73,1.649
100,f1_fuel_1994_12_17_1_11,17,1994,h. b. robinson,coal,ton,224820.0,25.094,50.37,45.26,2.007
101,f1_fuel_1994_12_17_1_13,17,1994,h. b. robinson,gas,mcf,9114.0,1.0219999999999998,3.77,0.0,3.688
102,f1_fuel_1994_12_17_2_2,17,1994,asheville,coal,ton,820998.0,25.618,32.98,32.82,1.287
103,f1_fuel_1994_12_17_2_5,17,1994,roxboro,coal,ton,4834863.0,25.024,44.24,43.84,1.768
104,f1_fuel_1994_12_17_2_8,17,1994,roxboro,oil,bbl,1361.0,5.857446,40.89,22.62,6.98
105,f1_fuel_1994_12_17_2_11,17,1994,mayo,coal,ton,1081755.0,24.22,46.73,45.82,1.929
106,f1_fuel_1994_12_17_2_14,17,1994,h. b. robinson,nuclear,mwdth,632744.0,3.413,38.96,0.0,0.476
107,f1_fuel_1994_12_17_3_2,17,1994,brunswick *,nuclear,mwdth,1152440.0,3.413,40.22,0.0,0.491
108,f1_fuel_1994_12_17_3_10,17,1994,darlington,gas,mcf,241955.0,1.024,3.63,0.0,3.544
109,f1_fuel_1994_12_17_3_11,17,1994,darlington,oil,bbl,61893.0,5.861058,31.0,24.23,5.289
110,f1_fuel_1994_12_17_4_2,17,1994,harris,nuclear,mwdth,683097.0,3.413,34.22,0.0,0.418
111,f1_fuel_1994_12_20_0_1,20,1994,e.d. edwards,coal,ton,1402954.0,25.25,41.115,40.352,1.628
112,f1_fuel_1994_12_20_0_4,20,1994,duck creek,coal,ton,1033102.0,20.974,38.436,37.875,1.833
113,f1_fuel_1994_12_20_0_7,20,1994,sterling,gas,mcf,15269.0,1.0050000000000001,4.188,4.188,4.166
114,f1_fuel_1994_12_24_0_1,24,1994,nueces bay,gas,mcf,21451726.0,1.036,2.297,2.297,2.217
115,f1_fuel_1994_12_24_0_2,24,1994,nueces bay,oil,bbl,256.0,6.1992,36.236,36.236,5.845
116,f1_fuel_1994_12_24_0_4,24,1994,la palma,gas,mcf,8545882.0,1.0430000000000001,1.868,1.868,1.792
117,f1_fuel_1994_12_24_0_7,24,1994,laredo,gas,mcf,8102417.0,1.0610000000000002,2.671,2.671,2.517
118,f1_fuel_1994_12_24_0_10,24,1994,lon c. hill,gas,mcf,15334081.0,1.035,2.227,2.227,2.153
119,f1_fuel_1994_12_24_0_11,24,1994,lon c. hill,oil,bbl,57.0,6.350862,41.707,41.707,6.567
120,f1_fuel_1994_12_24_0_13,24,1994,victoria,gas,mcf,5102181.0,1.0410000000000001,2.243,2.243,2.155
121,f1_fuel_1994_12_24_0_14,24,1994,victoria,oil,bbl,81.0,6.3826979999999995,37.539,37.539,5.881
122,f1_fuel_1994_12_24_1_1,24,1994,coleto creek,coal,ton,1804090.0,21.7,44.303,44.303,2.042
123,f1_fuel_1994_12_24_1_4,24,1994,la palma #7,gas,mcf,217024.0,1.036,1.413,1.413,1.364
124,f1_fuel_1994_12_24_1_7,24,1994,j.l. bates,gas,mcf,8414603.0,1.027,1.935,1.935,1.884
125,f1_fuel_1994_12_24_1_8,24,1994,j.l. bates,oil,bbl,235.0,5.902134,30.373,30.373,5.146
126,f1_fuel_1994_12_24_1_10,24,1994,e.s. joslin,gas,mcf,6583902.0,1.026,2.551,2.551,2.486
127,f1_fuel_1994_12_24_1_13,24,1994,b.m davis,gas,mcf,28526077.0,1.057,2.026,2.026,1.917
128,f1_fuel_1994_12_24_2_1,24,1994,oklaunion,coal,ton,246737.0,16.740000000000002,23.453,23.453,1.401
129,f1_fuel_1994_12_26_0_1,26,1994,san juan 3,coal,ton,165886.0,19.509999999999998,30.91,30.91,1.595
130,f1_fuel_1994_12_26_0_3,26,1994,san juan 3,oil,bbl,660.0,6.005999999999999,30.26,30.26,5.042
131,f1_fuel_1994_12_191_0_1,191,1994,tecumseh,coal,ton,353593.0,21.930000000000003,25.8,25.64,1.176
132,f1_fuel_1994_12_191_0_2,191,1994,tecumseh,gas,mcf,59839.0,0.9959999999999999,7.82,7.82,7.848
133,f1_fuel_1994_12_191_0_4,191,1994,tecumseh,gas,mcf,7669.0,1.002,4.861,4.861,4.851
134,f1_fuel_1994_12_191_0_7,191,1994,lawrence,coal,ton,918322.0,21.951999999999998,25.77,25.59,1.174
135,f1_fuel_1994_12_191_0_8,191,1994,lawrence,gas,mcf,412199.0,1.004,2.981,2.981,2.969
136,f1_fuel_1994_12_191_0_10,191,1994,hutchinson,gas,mcf,1270682.0,1.0050000000000001,2.361,2.361,2.349
137,f1_fuel_1994_12_191_0_13,191,1994,hutchinson,gas,mcf,212190.0,1.004,2.549,2.549,2.538
138,f1_fuel_1994_12_31_0_1,31,1994,"conesville 1-3,5,6",coal,ton,2579884.0,23.45,32.86,30.29,1.401
139,f1_fuel_1994_12_31_0_4,31,1994,picway,coal,ton,342366.0,22.598,24.34,23.13,1.077
140,f1_fuel_1994_12_31_0_7,31,1994,cones. 4,coal,ton,1289995.0,24.008000000000003,45.36,43.19,1.889
141,f1_fuel_1994_12_31_0_10,31,1994,cones. 4 csp shr,coal,ton,627449.0,24.004,46.67,44.1,1.944
142,f1_fuel_1994_12_31_0_13,31,1994,zimmer csp shr,coal,ton,864025.0,24.09,25.4,24.44,1.054
143,f1_fuel_1994_12_31_1_1,31,1994,beckjord 6 csp shr,coal,ton,94383.0,23.416,38.42,36.85,1.641
144,f1_fuel_1994_12_31_1_4,31,1994,stuart csp shr,coal,ton,1629373.0,22.72,32.75,31.9,1.442
145,f1_fuel_1994_12_8_0_8,8,1994,h. couch,gas,mcf,3630662.0,1.135,1.548,1.548,1.364
146,f1_fuel_1994_12_8_0_11,8,1994,robert ritchie,gas,mcf,3488543.0,1.005,1.944,1.944,1.934
147,f1_fuel_1994_12_8_0_14,8,1994,lake catherine,gas,mcf,10739510.0,1.009,1.93,1.93,1.92
148,f1_fuel_1994_12_8_0_15,8,1994,lake catherine,oil,bbl,42241.0,6.231414,35.723,35.723,5.733
149,f1_fuel_1994_12_8_1_8,8,1994,white bluf,coal,ton,3203822.0,17.212000000000003,36.223,36.223,2.104
150,f1_fuel_1994_12_8_1_9,8,1994,white bluf,oil,bbl,15397.0,5.7813,78.594,78.594,13.594
151,f1_fuel_1994_12_8_1_11,8,1994,independence,coal,ton,871939.0,17.238,32.279,32.279,1.873
152,f1_fuel_1994_12_8_1_12,8,1994,independence,oil,bbl,7117.0,5.784156,122.508,122.508,21.18
153,f1_fuel_1994_12_8_1_14,8,1994,ar nuclear one,nuclear,unknown,43461380.0,3.4126,1.654,0.0,0.485
154,f1_fuel_1994_12_8_1_15,8,1994,ar nuclear one,oil,bbl,2043.0,5.7939419999999995,43.409,0.0,7.492
155,f1_fuel_1994_12_8_2_8,8,1994,mabelvale,oil,bbl,553.0,5.883821999999999,69.154,69.154,11.752
156,f1_fuel_1994_12_8_2_11,8,1994,blytheville,oil,bbl,21691.0,5.761308,57.192,57.192,9.927
157,f1_fuel_1994_12_8_2_14,8,1994,ritchie gas turbine,oil,bbl,855.0,5.762148000000001,56.781,56.781,9.854
158,f1_fuel_1994_12_191_1_1,191,1994,abilene,gas,mcf,155860.0,1.009,2.537,2.537,2.514
159,f1_fuel_1994_12_42_1_8,42,1994,hutchings,coal,ton,129840.0,24.1,34.81,33.89,1.444
160,f1_fuel_1994_12_42_1_9,42,1994,hutchings,gas,mcf,317400.0,1.02,4.66,4.66,4.573
161,f1_fuel_1994_12_42_2_1,42,1994,jm stuart (note 2),coal,ton,6360780.0,22.802,32.79,31.9,1.438
162,f1_fuel_1994_12_42_2_4,42,1994,j. m. stuart,coal,ton,11401.0,22.802,32.8,31.9,1.438
163,f1_fuel_1994_12_42_2_9,42,1994,hutchings,gas,mcf,62770.0,1.02,4.03,4.03,3.947
164,f1_fuel_1994_12_42_3_1,42,1994,wc beckjord #6 (4),coal,ton,360110.0,23.45,38.51,36.91,2.345
165,f1_fuel_1994_12_42_3_4,42,1994,conesville #4 (6),coal,ton,181616.0,24.006,46.54,44.7,1.642
166,f1_fuel_1994_12_42_4_8,42,1994,killen,coal,ton,1255820.0,24.548000000000002,36.34,36.73,1.48
167,f1_fuel_1994_12_42_5_8,42,1994,killen,coal,ton,825157.0,24.542,36.33,36.75,1.48
168,f1_fuel_1994_12_42_6_9,42,1994,yankee s.,gas,mcf,176500.0,1.02,4.01,4.01,3.931
169,f1_fuel_1994_12_42_7_8,42,1994,east bend,coal,ton,404195.0,24.186,34.92,33.02,1.445
170,f1_fuel_1994_12_42_8_8,42,1994,miami fort,coal,ton,840887.0,24.182,37.21,35.42,1.539
171,f1_fuel_1994_12_42_9_8,42,1994,w.h.zimmer,coal,ton,1000015.0,24.084,25.38,24.47,1.054
172,f1_fuel_1994_12_43_1_8,43,1994,con 1&2,gas,mcf,16413.0,1.0790000000000002,3.29,3.29,1.28
173,f1_fuel_1994_12_43_2_5,43,1994,christiana peaking,oil,bbl,18827.0,5.7096480000000005,30.48,27.49,5.34
174,f1_fuel_1994_12_44_0_2,44,1994,belle river (total),coal,ton,4996518.0,18.706,27.62,27.62,1.476
175,f1_fuel_1994_12_44_0_5,44,1994,belle river (deco),coal,ton,4058668.0,18.706,27.62,27.62,1.476
176,f1_fuel_1994_12_44_0_14,44,1994,monroe,coal,ton,8604199.0,22.442,35.56,31.73,1.585
177,f1_fuel_1994_12_44_1_4,44,1994,gw (cont),gas,mcf,1419098.0,1.011,3.871,3.871,3.829
178,f1_fuel_1994_12_44_1_8,44,1994,r rouge,gas,mcf,341010.0,1.0050000000000001,2.87,2.87,2.855
179,f1_fuel_1994_12_44_1_13,44,1994,marysville,coal,ton,106082.0,25.48,43.33,46.82,1.701
180,f1_fuel_1994_12_44_1_14,44,1994,marysville,gas,mcf,199550.0,1.016,4.026,4.026,3.962
181,f1_fuel_1994_12_44_2_3,44,1994,northeast,gas,mcf,63519.0,1.019,3.624,3.624,3.556
182,f1_fuel_1994_12_44_2_6,44,1994,st. clair,gas,mcf,11572.0,1.02,4.079,4.079,3.998
183,f1_fuel_1994_12_44_2_7,44,1994,harbor b,coal,ton,96044.0,25.758,43.4,46.51,1.685
184,f1_fuel_1994_12_44_2_10,44,1994,st. clair,coal,ton,4340916.0,19.186,27.43,27.11,1.43
185,f1_fuel_1994_12_44_2_13,44,1994,st. clair (cont.),gas,mcf,205977.0,1.0250000000000001,3.87,3.87,3.774
186,f1_fuel_1994_12_44_3_7,44,1994,trenton ch,coal,ton,1558709.0,22.758,35.82,36.15,1.57
187,f1_fuel_1994_12_44_3_13,44,1994,hancock,gas,mcf,85229.0,1.021,3.939,3.939,3.855
188,f1_fuel_1994_12_46_0_1,46,1994,cheswick,coal,ton,1536530.0,25.256,31.953,30.479,1.283
189,f1_fuel_1994_12_46_0_4,46,1994,elrama,coal,ton,1067303.0,24.823999999999998,45.423,30.479,1.938
190,f1_fuel_1994_12_46_0_7,46,1994,sammis 7,coal,ton,500090.0,24.176,31.949,30.453,1.322
191,f1_fuel_1994_12_46_0_10,46,1994,ft. martin,coal,ton,570600.0,25.186,38.289,37.176,1.534
192,f1_fuel_1994_12_46_0_13,46,1994,eastlake #5,coal,ton,348062.0,25.738,41.83,33.196,1.629
193,f1_fuel_1994_12_46_1_1,46,1994,mansfield,coal,ton,596681.0,24.046000000000003,41.566,40.268,1.923
194,f1_fuel_1994_12_46_1_4,46,1994,brunot island,oil,bbl,41613.0,5.395572,32.196,28.961,6.004
195,f1_fuel_1994_12_46_1_7,46,1994,perry #1,nuclear,mmbtu,6619313.0,0.110455,1.17,0.0,1.17
196,f1_fuel_1994_12_46_1_10,46,1994,beaver valley #1,nuclear,mmbtu,28373373.0,0.127516,0.809,0.0,0.809
197,f1_fuel_1994_12_46_1_13,46,1994,beaver valley #2,nuclear,mmbtu,10192484.0,0.110176,0.695,0.0,0.695
198,f1_fuel_1994_12_50_0_1,50,1994,eei-joppa,coal,ton,4017388.0,18.414,19.641,18.85,1.06
199,f1_fuel_1994_12_51_0_1,51,1994,riverton,coal,ton,290164.0,19.524,22.9,22.631,1.159
200,f1_fuel_1994_12_51_0_2,51,1994,riverton,gas,mcf,106549.0,1.001,2.055,2.055,2.054
201,f1_fuel_1994_12_51_0_5,51,1994,riverton,gas,mcf,903497.0,0.9990000000000001,1.79,1.79,1.793
202,f1_fuel_1994_12_51_0_7,51,1994,asbury,coal,ton,846591.0,17.951999999999998,18.669,18.265,1.017
203,f1_fuel_1994_12_51_0_13,51,1994,iatan,coal,ton,367931.0,17.436,15.483,14.878,0.853
204,f1_fuel_1994_12_54_0_6,54,1994,w.f. wyman unit 4,unknown,bbl,1217.0,0.149719,14.685,15.09,2.335
205,f1_fuel_1994_12_55_0_7,55,1994,c.r. south,coal,ton,1865521.0,24.584000000000003,46.505,44.671,1.892
206,f1_fuel_1994_12_55_0_10,55,1994,crystal river north,coal,ton,3436337.0,25.166,50.349,49.708,2.001
207,f1_fuel_1994_12_55_2_10,55,1994,avon park,gas,mcf,117113.0,1.038,2.179,2.179,2.098
208,f1_fuel_1994_12_55_2_13,55,1994,higgins,gas,mcf,138998.0,1.039,1.988,1.988,1.914
209,f1_fuel_1994_12_55_3_7,55,1994,u.f.,gas,mcf,2156797.0,1.036,2.311,2.311,22.3
210,f1_fuel_1994_12_55_3_8,55,1994,u.f.,oil,bbl,1190.0,5.73699,36.514,21.339,6.365
211,f1_fuel_1994_12_55_3_10,55,1994,suwannee,gas,mcf,1648211.0,1.0219999999999998,2.959,2.959,2.895
212,f1_fuel_1994_12_38_0_1,38,1994,connecticut yankee,nuclear,gramsU,652000.0,6e-06,0.0,0.0,0.0
213,f1_fuel_1994_12_73_0_1,73,1994,tanners creek,coal,ton,1756022.0,24.060000000000002,35.31,33.91,1.468
214,f1_fuel_1994_12_73_0_7,73,1994,d. c. cook,nuclear,gramsU,1657763.0,0.062991,26.08,0.0,0.414
215,f1_fuel_1994_12_73_1_7,73,1994,rockport,coal,ton,5109456.0,16.592,18.58,17.86,1.12
216,f1_fuel_1994_12_73_1_10,73,1994,rockport-total plt,coal,ton,10486945.0,16.592,18.58,17.86,1.12
217,f1_fuel_1994_12_81_0_2,81,1994,big sandy,coal,ton,2314651.0,23.66,26.83,25.96,1.134
218,f1_fuel_1994_12_127_0_1,127,1994,muskingum river,coal,ton,2474148.0,23.2,57.69,62.79,2.487
219,f1_fuel_1994_12_127_0_4,127,1994,gavin,coal,ton,5273071.0,22.72,42.15,40.29,1.855
220,f1_fuel_1994_12_19_0_2,19,1994,danskammer,gas,mcf,835096.0,1.02,2.23,2.23,2.18
221,f1_fuel_1994_12_19_0_3,19,1994,danskammer,coal,ton,751194.0,25.872,49.4,49.67,1.91
222,f1_fuel_1994_12_19_0_7,19,1994,roseton,gas,mcf,3719771.0,1.02,2.26,2.26,2.22
223,f1_fuel_1994_12_19_0_13,19,1994,west coxsackie,gas,mcf,10072.0,1.02,3.38,3.38,3.31
224,f1_fuel_1994_12_19_0_14,19,1994,west coxsackie,oil,bbl,1985.0,5.607,32.77,26.7,5.84
225,f1_fuel_1994_12_19_1_8,19,1994,s. cairo,oil,bbl,1005.0,5.607,34.62,32.76,6.18
226,f1_fuel_1994_12_36_0_1,36,1994,waterside,gas,mcf,6066333.0,1.035,291.22,0.0,2.8146
227,f1_fuel_1994_12_36_0_4,36,1994,east river,gas,mcf,4783104.0,1.036,262.81,0.0,2.5371
228,f1_fuel_1994_12_61_0_6,61,1994,berlin #5,oil,bbl,6243.0,5.746902,30.02,30.02,5.22
