year,country,region,pf_ss_women_fgm,pf_ss_women_inheritance,pf_movement_women,pf_identity_sex_female,pf_identity_divorce,pf_score,ef_score,hf_score,sex,age,suicides_no,population,suicides_p100k,gdp_per_capita
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,75+,470,2448560,19.19,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,55-74,1693,12987357,13.04,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,35-54,3238,26989063,12,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,25-34,1897,17625976,10.76,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,15-24,1389,17569045,7.91,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,35-54,910,28461855,3.2,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,55-74,479,15122216,3.17,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,25-34,466,17546090,2.66,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,75+,89,3802086,2.34,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,15-24,397,17047218,2.33,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,male,5-14,79,16057040,0.49,9431
2015,Brazil,Latin America & the Caribbean,10,5,10,10,10,6.704299691,5.75,6.227149845,female,5-14,56,15430579,0.36,9431
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,75+,117,282308,41.44,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,55-74,301,1394272,21.59,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,35-54,513,2426719,21.14,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,25-34,296,1406921,21.04,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,15-24,224,1400822,15.99,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,35-54,136,2431495,5.59,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,55-74,78,1544550,5.05,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,25-34,66,1359598,4.85,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,15-24,64,1343941,4.76,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,75+,21,470618,4.46,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,female,5-14,13,1228869,1.06,14729
2015,Chile,Latin America & the Caribbean,10,5,10,10,10,8.265002031,7.79,8.027501015,male,5-14,9,1275612,0.71,14729
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,75+,82,502228,16.33,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,15-24,473,4197599,11.27,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,55-74,317,2926656,10.83,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,25-34,379,3994717,9.49,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,35-54,560,6143478,9.12,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,15-24,176,4070390,4.32,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,25-34,111,4031995,2.75,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,35-54,96,6566323,1.46,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,75+,10,715044,1.4,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,55-74,45,3367078,1.34,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,female,5-14,44,3904896,1.13,6552
2015,Colombia,Latin America & the Caribbean,10,10,5,10,10,6.905774455,6.55,6.727887227,male,5-14,39,4070023,0.96,6552
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,75+,104,131896,78.85,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,55-74,207,476580,43.43,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,35-54,155,575410,26.94,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,75+,56,243369,23.01,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,25-34,41,280212,14.63,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,15-24,34,247562,13.73,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,55-74,75,548940,13.66,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,35-54,51,576262,8.85,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,25-34,7,271005,2.58,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,15-24,6,236301,2.54,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,female,5-14,2,201507,0.99,12351
2015,Croatia,Eastern Europe,10,10,10,10,10,8.521920214,7.04,7.780960107,male,5-14,1,212625,0.47,12351
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,55-74,9,83627,10.76,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,25-34,7,67482,10.37,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,35-54,10,106371,9.4,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,15-24,5,58308,8.58,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,55-74,3,87902,3.41,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,25-34,2,70765,2.83,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,35-54,3,118975,2.52,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,15-24,1,58123,1.72,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,5-14,0,44693,0,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,female,75+,0,29924,0,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,5-14,0,46906,0,24718
2015,Cyprus,Eastern Europe,10,10,10,10,10,8.669154152,7.69,8.179577076,male,75+,0,22961,0,24718
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,75+,145,264401,54.84,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,55-74,373,1202553,31.02,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,35-54,404,1602521,25.21,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,25-34,151,737221,20.48,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,15-24,58,546597,10.61,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,75+,44,471092,9.34,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,55-74,80,1358421,5.89,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,35-54,86,1528289,5.63,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,15-24,19,521060,3.65,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,25-34,20,698584,2.86,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,female,5-14,5,515457,0.97,18703
2015,Czech Republic,Eastern Europe,10,10,10,10,10,9.038706671,7.49,8.264353336,male,5-14,2,543129,0.37,18703
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,75+,57,178633,31.91,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,35-54,159,783366,20.3,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,55-74,126,651856,19.33,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,75+,32,253300,12.63,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,55-74,67,673655,9.95,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,25-34,30,342769,8.75,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,35-54,51,772844,6.6,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,15-24,18,374051,4.81,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,25-34,15,331400,4.53,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,15-24,6,356882,1.68,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,female,5-14,3,323821,0.93,55972
2015,Denmark,Western Europe,10,10,10,10,10,9.336045903,7.75,8.543022951,male,5-14,0,340483,0,55972
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,75+,40,191306,20.91,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,15-24,234,1492713,15.68,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,25-34,185,1293193,14.31,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,55-74,108,867314,12.45,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,35-54,205,1833181,11.18,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,15-24,110,1448112,7.6,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,25-34,56,1283175,4.36,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,35-54,46,1876229,2.45,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,55-74,22,932718,2.36,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,male,5-14,35,1569519,2.23,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,75+,5,241437,2.07,6832
2015,Ecuador,Latin America & the Caribbean,10,10,10,10,10,7.452677302,6.09,6.771338651,female,5-14,27,1505127,1.79,6832
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,75+,20,34253,58.39,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,55-74,44,126556,34.77,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,15-24,21,70165,29.93,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,35-54,48,177053,27.11,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,25-34,25,99448,25.14,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,75+,9,86804,10.37,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,55-74,12,172429,6.96,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,35-54,11,178380,6.17,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,25-34,2,92783,2.16,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,15-24,1,66216,1.51,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,female,5-14,1,67802,1.47,18149
2015,Estonia,Eastern Europe,10,10,10,10,10,8.963080271,7.93,8.446540136,male,5-14,1,71561,1.4,18149
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,75+,53,178936,29.62,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,35-54,190,704220,26.98,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,25-34,92,357334,25.75,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,55-74,159,665885,23.88,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,15-24,59,332082,17.77,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,25-34,30,337446,8.89,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,35-54,55,682671,8.06,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,55-74,55,711135,7.73,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,75+,21,295795,7.1,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,15-24,12,317937,3.77,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,male,5-14,5,305748,1.64,44862
2015,Finland,Western Europe,10,10,10,10,10,9.407869341,7.71,8.55893467,female,5-14,0,292608,0,44862
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,75+,27,87600,30.82,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,75+,20,166300,12.03,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,55-74,34,320200,10.62,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,35-54,46,480200,9.58,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,25-34,19,271700,6.99,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,15-24,17,247800,6.86,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,55-74,13,420700,3.09,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,25-34,5,272100,1.84,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,35-54,8,517700,1.55,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,15-24,2,230200,0.87,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,male,5-14,1,234300,0.43,4046
2015,Georgia,Caucasus & Central Asia,10,5,10,10,10,7.776962277,7.98,7.878481138,female,5-14,0,209600,0,4046
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,75+,1729,3487628,49.58,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,55-74,2304,9436572,24.42,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,35-54,2267,11854531,19.12,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,25-34,721,5336932,13.51,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,75+,635,5338738,11.89,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,55-74,908,10054932,9.03,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,15-24,376,4520300,8.32,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,35-54,800,11616616,6.89,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,25-34,193,5061297,3.81,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,15-24,136,4195185,3.24,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,female,5-14,13,3517216,0.37,43201
2015,Germany,Western Europe,10,10,10,10,10,9.290914426,7.67,8.480457213,male,5-14,6,3716736,0.16,43201
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,75+,70,495592,14.12,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,55-74,139,1157869,12,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,35-54,147,1558791,9.43,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,25-34,46,669357,6.87,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,15-24,20,561302,3.56,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,55-74,39,1294582,3.01,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,25-34,17,662893,2.56,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,35-54,36,1627797,2.21,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,75+,12,683939,1.75,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,15-24,3,541528,0.55,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,female,5-14,0,526126,0,18927
2015,Greece,Eastern Europe,10,5,10,10,5,8.071834598,6.45,7.260917299,male,5-14,0,551510,0,18927
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,15-24,125,1753669,7.13,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,25-34,86,1267501,6.79,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,35-54,87,1295156,6.72,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,75+,9,134357,6.7,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,55-74,32,537002,5.96,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,15-24,83,1711787,4.85,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,75+,3,167861,1.79,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,25-34,19,1313068,1.45,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,35-54,20,1530419,1.31,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,55-74,6,653079,0.92,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,female,5-14,13,1906150,0.68,4472
2015,Guatemala,Latin America & the Caribbean,10,10,10,10,10,6.530604885,7.69,7.110302443,male,5-14,11,1988348,0.55,4472
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,75+,221,241730,91.42,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,55-74,496,1065443,46.55,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,35-54,472,1432703,32.94,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,75+,123,514721,23.9,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,25-34,129,637775,20.23,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,55-74,181,1350675,13.4,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,15-24,69,582471,11.85,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,35-54,132,1429644,9.23,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,25-34,27,610907,4.42,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,15-24,15,551149,2.72,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,male,5-14,2,499016,0.4,13087
2015,Hungary,Eastern Europe,10,10,10,10,10,8.442993684,7.19,7.816496842,female,5-14,1,473285,0.21,13087
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,15-24,7,24116,29.03,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,35-54,11,43119,25.51,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,25-34,6,24128,24.87,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,55-74,6,32013,18.74,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,75+,2,11158,17.92,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,55-74,5,32159,15.55,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,35-54,2,42858,4.67,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,25-34,1,22913,4.36,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,15-24,0,22962,0,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,female,5-14,0,21738,0,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,5-14,0,22771,0,54909
2015,Iceland,Western Europe,10,10,10,10,10,9.149527264,7.25,8.199763632,male,75+,0,8619,0,54909
2015,Israel,Middle East & North Africa,10,10,5,10,10,7.822677435,7.47,7.646338717,male,75+,30,168826,17.77,39793
